year,Home Team,Away Team,Home Team Goals,Away Team Goals
2017,VALENCIA,EIBAR,0,0
2017,DEPORTIVO,BARCELONA,2,4
2017,REAL BETIS,MALAGA,2,1
2017,SEVILLA FC,REAL SOCIEDAD,1,0
2017,GIRONA,EIBAR,1,4
2017,ATHLETIC,REAL BETIS,2,0
2017,CELTA,DEPORTIVO,1,1
2017,VILLARREAL,VALENCIA,1,0
2017,MALAGA,ALAVES,0,3
2017,ATLETICO MADRID,ESPANYOL,0,2
2017,LAS PALMAS,GETAFE,0,1
2017,BARCELONA,REAL MADRID,2,2
2017,LEGANES,LEVANTE,0,3
2017,REAL SOCIEDAD,LEGANES,3,2
2017,ALAVES,ATHLETIC,3,1
2017,EIBAR,LAS PALMAS,1,0
2017,GETAFE,ATLETICO MADRID,0,1
2017,REAL BETIS,SEVILLA FC,2,2
2017,DEPORTIVO,VILLARREAL,2,4
2017,GIRONA,VALENCIA,0,1
2017,REAL MADRID,CELTA,6,0
2017,ESPANYOL,MALAGA,4,1
2017,LEVANTE,BARCELONA,5,4
2017,CELTA,LEVANTE,4,2
2017,LEGANES,REAL BETIS,3,2
2017,MALAGA,GETAFE,0,1
2017,SEVILLA FC,ALAVES,1,0
2017,LAS PALMAS,GIRONA,1,2
2017,VILLARREAL,REAL MADRID,2,2
2017,VALENCIA,DEPORTIVO,2,1
2017,ATHLETIC,ESPANYOL,0,1
2017,ATLETICO MADRID,EIBAR,2,2
2017,BARCELONA,REAL SOCIEDAD,1,0
2018,GIRONA,VALLADOLID,0,0
2018,REAL BETIS,LEVANTE,0,3
2018,CELTA,ESPANYOL,1,1
2018,VILLARREAL,REAL SOCIEDAD,1,2
2018,BARCELONA,ALAVES,3,0
2018,EIBAR,HUESCA,1,2
2018,RAYO VALLECANO,SEVILLA FC,1,4
2018,REAL MADRID,GETAFE,2,0
2018,VALENCIA,ATLETICO MADRID,1,1
2018,ATHLETIC,LEGANES,2,1
2018,GETAFE,EIBAR,2,0
2018,LEGANES,REAL SOCIEDAD,2,2
2018,ALAVES,REAL BETIS,0,0
2018,ATLETICO MADRID,RAYO VALLECANO,1,0
2018,VALLADOLID,BARCELONA,0,1
2018,ESPANYOL,VALENCIA,2,0
2018,SEVILLA FC,VILLARREAL,0,0
2018,GIRONA,REAL MADRID,1,4
2018,LEVANTE,CELTA,1,2
2018,ATHLETIC,HUESCA,2,2
2018,GETAFE,VALLADOLID,0,0
2018,VILLARREAL,GIRONA,0,1
2018,EIBAR,REAL SOCIEDAD,2,1
2018,CELTA,ATLETICO MADRID,2,0
2018,REAL MADRID,LEGANES,4,1
2018,LEVANTE,VALENCIA,2,2
2018,ALAVES,ESPANYOL,2,1
2018,BARCELONA,HUESCA,8,2
2018,REAL BETIS,SEVILLA FC,1,0
2018,RAYO VALLECANO,ATHLETIC,1,1
2018,HUESCA,RAYO VALLECANO,0,1
2018,ATLETICO MADRID,EIBAR,1,1
2018,REAL SOCIEDAD,BARCELONA,1,2
2018,VALENCIA,REAL BETIS,0,0
2018,ATHLETIC,REAL MADRID,1,1
2018,LEGANES,VILLARREAL,0,1
2018,ESPANYOL,LEVANTE,1,0
2018,VALLADOLID,ALAVES,0,1
2018,SEVILLA FC,GETAFE,0,2
2018,GIRONA,CELTA,3,2
2018,HUESCA,REAL SOCIEDAD,0,1
2018,RAYO VALLECANO,ALAVES,1,5
2018,CELTA,VALLADOLID,3,3
2018,EIBAR,LEGANES,1,0
2018,GETAFE,ATLETICO MADRID,0,2
2018,REAL MADRID,ESPANYOL,1,0
2018,LEVANTE,SEVILLA FC,2,6
2018,VILLARREAL,VALENCIA,0,0
2018,REAL BETIS,ATHLETIC,2,2
2018,BARCELONA,GIRONA,2,2
2018,ESPANYOL,EIBAR,1,0
2018,REAL SOCIEDAD,RAYO VALLECANO,2,2
2018,ATLETICO MADRID,HUESCA,3,0
2018,ATHLETIC,VILLARREAL,0,3
2018,LEGANES,BARCELONA,2,1
2018,SEVILLA FC,REAL MADRID,3,0
2018,VALENCIA,CELTA,1,1
2018,VALLADOLID,LEVANTE,2,1
2018,ALAVES,GETAFE,1,1
2018,GIRONA,REAL BETIS,0,1
2018,RAYO VALLECANO,ESPANYOL,2,2
2018,REAL SOCIEDAD,VALENCIA,0,1
2018,BARCELONA,ATHLETIC,1,1
2018,EIBAR,SEVILLA FC,1,3
2018,REAL MADRID,ATLETICO MADRID,0,0
2018,HUESCA,GIRONA,1,1
2018,VILLARREAL,VALLADOLID,0,1
2018,LEVANTE,ALAVES,2,1
2018,REAL BETIS,LEGANES,1,0
2018,CELTA,GETAFE,1,1
2018,ATHLETIC,REAL SOCIEDAD,1,3
2018,GIRONA,EIBAR,2,3
2018,GETAFE,LEVANTE,0,1
2018,ALAVES,REAL MADRID,1,0
2018,LEGANES,RAYO VALLECANO,1,0
2018,VALLADOLID,HUESCA,1,0
2018,ATLETICO MADRID,REAL BETIS,1,0
2018,SEVILLA FC,CELTA,2,1
2018,ESPANYOL,VILLARREAL,3,1
2018,VALENCIA,BARCELONA,1,1
2018,CELTA,ALAVES,0,1
2018,REAL MADRID,LEVANTE,1,2
2018,VALENCIA,LEGANES,1,1
2018,VILLARREAL,ATLETICO MADRID,1,1
2018,BARCELONA,SEVILLA FC,4,2
2018,RAYO VALLECANO,GETAFE,1,2
2018,EIBAR,ATHLETIC,1,1
2018,HUESCA,ESPANYOL,0,2
2018,REAL BETIS,VALLADOLID,0,1
2018,REAL SOCIEDAD,GIRONA,0,0
2018,VALLADOLID,ESPANYOL,1,1
2018,GIRONA,RAYO VALLECANO,2,1
2018,ATHLETIC,VALENCIA,0,0
2018,CELTA,EIBAR,4,0
2018,LEVANTE,LEGANES,2,0
2018,ATLETICO MADRID,REAL SOCIEDAD,2,0
2018,GETAFE,REAL BETIS,2,0
2018,BARCELONA,REAL MADRID,5,1
2018,ALAVES,VILLARREAL,2,1
2018,SEVILLA FC,HUESCA,2,1
2018,LEGANES,ATLETICO MADRID,1,1
2018,REAL MADRID,VALLADOLID,2,0
2018,VALENCIA,GIRONA,0,1
2018,RAYO VALLECANO,BARCELONA,2,3
2018,EIBAR,ALAVES,2,1
2018,VILLARREAL,LEVANTE,1,1
2018,REAL SOCIEDAD,SEVILLA FC,0,0
2018,HUESCA,GETAFE,1,1
2018,REAL BETIS,CELTA,3,3
2018,ESPANYOL,ATHLETIC,1,0
2018,LEVANTE,REAL SOCIEDAD,1,3
2018,VALLADOLID,EIBAR,0,0
2018,GETAFE,VALENCIA,0,1
2018,ATLETICO MADRID,ATHLETIC,3,2
2018,GIRONA,LEGANES,0,0
2018,ALAVES,HUESCA,2,1
2018,BARCELONA,REAL BETIS,3,4
2018,RAYO VALLECANO,VILLARREAL,2,2
2018,SEVILLA FC,ESPANYOL,2,1
2018,CELTA,REAL MADRID,2,4
2018,LEGANES,ALAVES,1,0
2018,EIBAR,REAL MADRID,3,0
2018,VALENCIA,RAYO VALLECANO,3,0
2018,HUESCA,LEVANTE,2,2
2018,ATLETICO MADRID,BARCELONA,1,1
2018,ATHLETIC,GETAFE,1,1
2018,SEVILLA FC,VALLADOLID,1,0
2018,ESPANYOL,GIRONA,1,3
2018,VILLARREAL,REAL BETIS,2,1
2018,REAL SOCIEDAD,CELTA,2,1
2018,RAYO VALLECANO,EIBAR,1,0
2018,CELTA,HUESCA,2,0
2018,VALLADOLID,LEGANES,2,4
2018,GETAFE,ESPANYOL,3,0
2018,REAL MADRID,VALENCIA,2,0
2018,REAL BETIS,REAL SOCIEDAD,1,0
2018,GIRONA,ATLETICO MADRID,1,1
2018,BARCELONA,VILLARREAL,2,0
2018,ALAVES,SEVILLA FC,1,1
2018,LEVANTE,ATHLETIC,3,0
2018,LEGANES,GETAFE,1,1
2018,ATLETICO MADRID,ALAVES,3,0
2018,VALENCIA,SEVILLA FC,1,1
2018,VILLARREAL,CELTA,2,3
2018,ESPANYOL,BARCELONA,0,4
2018,EIBAR,LEVANTE,4,4
2018,HUESCA,REAL MADRID,0,1
2018,REAL SOCIEDAD,VALLADOLID,1,2
2018,REAL BETIS,RAYO VALLECANO,2,0
2018,ATHLETIC,GIRONA,1,0
2018,CELTA,LEGANES,0,0
2018,GETAFE,REAL SOCIEDAD,1,0
2018,VALLADOLID,ATLETICO MADRID,2,3
2018,REAL MADRID,RAYO VALLECANO,1,0
2018,EIBAR,VALENCIA,1,1
2018,SEVILLA FC,GIRONA,2,0
2018,ESPANYOL,REAL BETIS,1,3
2018,HUESCA,VILLARREAL,2,2
2018,LEVANTE,BARCELONA,0,5
2018,ALAVES,ATHLETIC,0,0
2018,GIRONA,GETAFE,1,1
2018,REAL SOCIEDAD,ALAVES,0,1
2018,REAL BETIS,EIBAR,1,1
2018,ATLETICO MADRID,ESPANYOL,1,0
2018,BARCELONA,CELTA,2,0
2018,ATHLETIC,VALLADOLID,1,1
2018,VALENCIA,HUESCA,2,1
2018,LEGANES,SEVILLA FC,1,1
2018,RAYO VALLECANO,LEVANTE,2,1
2018,VILLARREAL,REAL MADRID,2,2
2018,LEVANTE,GIRONA,2,2
2018,ESPANYOL,LEGANES,1,0
2018,VALLADOLID,RAYO VALLECANO,0,1
2018,ALAVES,VALENCIA,2,1
2018,HUESCA,REAL BETIS,2,1
2018,EIBAR,VILLARREAL,0,0
2018,SEVILLA FC,ATLETICO MADRID,1,1
2018,REAL MADRID,REAL SOCIEDAD,0,2
2018,GETAFE,BARCELONA,1,2
2018,CELTA,ATHLETIC,1,2
2018,RAYO VALLECANO,CELTA,4,2
2018,LEGANES,HUESCA,1,0
2018,VALENCIA,VALLADOLID,1,1
2018,GIRONA,ALAVES,1,1
2018,VILLARREAL,GETAFE,1,2
2018,ATLETICO MADRID,LEVANTE,1,0
2018,ATHLETIC,SEVILLA FC,2,0
2018,BARCELONA,EIBAR,3,0
2018,REAL BETIS,REAL MADRID,1,2
2018,REAL SOCIEDAD,ESPANYOL,3,2
2018,GETAFE,ALAVES,4,0
2018,REAL MADRID,SEVILLA FC,2,0
2018,HUESCA,ATLETICO MADRID,0,3
2018,CELTA,VALENCIA,1,2
2018,REAL BETIS,GIRONA,3,2
2018,VILLARREAL,ATHLETIC,1,1
2018,LEVANTE,VALLADOLID,2,0
2018,RAYO VALLECANO,REAL SOCIEDAD,2,2
2018,BARCELONA,LEGANES,3,1
2018,EIBAR,ESPANYOL,3,0
2018,SEVILLA FC,LEVANTE,5,0
2018,ATLETICO MADRID,GETAFE,2,0
2018,LEGANES,EIBAR,2,2
2018,VALENCIA,VILLARREAL,3,0
2018,VALLADOLID,CELTA,2,1
2018,GIRONA,BARCELONA,0,2
2018,ATHLETIC,REAL BETIS,1,0
2018,REAL SOCIEDAD,HUESCA,0,0
2018,ESPANYOL,REAL MADRID,2,4
2018,ALAVES,RAYO VALLECANO,0,1
2018,HUESCA,VALLADOLID,4,0
2018,LEVANTE,GETAFE,0,0
2018,REAL SOCIEDAD,ATHLETIC,2,1
2018,BARCELONA,VALENCIA,2,2
2018,CELTA,SEVILLA FC,1,0
2018,VILLARREAL,ESPANYOL,2,2
2018,REAL BETIS,ATLETICO MADRID,1,0
2018,EIBAR,GIRONA,3,0
2018,REAL MADRID,ALAVES,3,0
2018,RAYO VALLECANO,LEGANES,1,2
2018,VALLADOLID,VILLARREAL,0,0
2018,GETAFE,CELTA,3,1
2018,ATLETICO MADRID,REAL MADRID,1,3
2018,ESPANYOL,RAYO VALLECANO,2,1
2018,GIRONA,HUESCA,0,2
2018,LEGANES,REAL BETIS,3,0
2018,VALENCIA,REAL SOCIEDAD,0,0
2018,SEVILLA FC,EIBAR,2,2
2018,ATHLETIC,BARCELONA,0,0
2018,ALAVES,LEVANTE,2,0
2018,EIBAR,GETAFE,2,2
2018,CELTA,LEVANTE,1,4
2018,RAYO VALLECANO,ATLETICO MADRID,0,1
2018,REAL SOCIEDAD,LEGANES,3,0
2018,BARCELONA,VALLADOLID,1,0
2018,REAL MADRID,GIRONA,1,2
2018,VALENCIA,ESPANYOL,0,0
2018,VILLARREAL,SEVILLA FC,3,0
2018,REAL BETIS,ALAVES,1,1
2018,HUESCA,ATHLETIC,0,1
2018,ESPANYOL,HUESCA,1,1
2018,GETAFE,RAYO VALLECANO,2,1
2018,SEVILLA FC,BARCELONA,2,4
2018,ALAVES,CELTA,0,0
2018,ATHLETIC,EIBAR,1,0
2018,LEGANES,VALENCIA,1,1
2018,ATLETICO MADRID,VILLARREAL,2,0
2018,VALLADOLID,REAL BETIS,0,2
2018,LEVANTE,REAL MADRID,1,2
2018,GIRONA,REAL SOCIEDAD,0,0
2018,RAYO VALLECANO,GIRONA,0,2
2018,ESPANYOL,VALLADOLID,3,1
2018,VILLARREAL,ALAVES,1,2
2018,HUESCA,SEVILLA FC,2,1
2018,REAL MADRID,BARCELONA,0,1
2018,EIBAR,CELTA,1,0
2018,REAL BETIS,GETAFE,1,2
2018,REAL SOCIEDAD,ATLETICO MADRID,0,2
2018,VALENCIA,ATHLETIC,2,0
2018,LEGANES,LEVANTE,1,0
2018,ATHLETIC,ESPANYOL,1,1
2018,ALAVES,EIBAR,1,1
2018,ATLETICO MADRID,LEGANES,1,0
2018,BARCELONA,RAYO VALLECANO,3,1
2018,GETAFE,HUESCA,2,1
2018,CELTA,REAL BETIS,0,1
2018,GIRONA,VALENCIA,2,3
2018,LEVANTE,VILLARREAL,0,2
2018,SEVILLA FC,REAL SOCIEDAD,5,2
2018,VALLADOLID,REAL MADRID,1,4
2018,REAL SOCIEDAD,LEVANTE,1,1
2018,HUESCA,ALAVES,1,3
2018,REAL MADRID,CELTA,2,0
2018,ATHLETIC,ATLETICO MADRID,2,0
2018,LEGANES,GIRONA,0,2
2018,EIBAR,VALLADOLID,1,2
2018,ESPANYOL,SEVILLA FC,0,1
2018,VILLARREAL,RAYO VALLECANO,3,1
2018,VALENCIA,GETAFE,0,0
2018,REAL BETIS,BARCELONA,1,4
2018,GIRONA,ATHLETIC,1,2
2018,GETAFE,LEGANES,0,2
2018,BARCELONA,ESPANYOL,2,0
2018,CELTA,VILLARREAL,3,2
2018,ALAVES,ATLETICO MADRID,0,4
2018,LEVANTE,EIBAR,2,2
2018,RAYO VALLECANO,REAL BETIS,1,1
2018,SEVILLA FC,VALENCIA,0,1
2018,VALLADOLID,REAL SOCIEDAD,1,1
2018,REAL MADRID,HUESCA,3,2
2018,ATLETICO MADRID,GIRONA,2,0
2018,ESPANYOL,GETAFE,1,1
2018,VILLARREAL,BARCELONA,4,4
2018,ATHLETIC,LEVANTE,3,2
2018,HUESCA,CELTA,3,3
2018,EIBAR,RAYO VALLECANO,2,1
2018,VALENCIA,REAL MADRID,2,1
2018,SEVILLA FC,ALAVES,2,0
2018,LEGANES,VALLADOLID,1,0
2018,REAL SOCIEDAD,REAL BETIS,2,1
2018,GIRONA,ESPANYOL,1,2
2018,REAL MADRID,EIBAR,2,1
2018,RAYO VALLECANO,VALENCIA,2,0
2018,BARCELONA,ATLETICO MADRID,2,0
2018,ALAVES,LEGANES,1,1
2018,GETAFE,ATHLETIC,1,0
2018,VALLADOLID,SEVILLA FC,0,2
2018,LEVANTE,HUESCA,2,2
2018,CELTA,REAL SOCIEDAD,3,1
2018,REAL BETIS,VILLARREAL,2,1
2018,ESPANYOL,ALAVES,2,1
2018,HUESCA,BARCELONA,0,0
2018,ATLETICO MADRID,CELTA,2,0
2018,SEVILLA FC,REAL BETIS,3,2
2018,VALLADOLID,GETAFE,2,2
2018,ATHLETIC,RAYO VALLECANO,3,2
2018,REAL SOCIEDAD,EIBAR,1,1
2018,GIRONA,VILLARREAL,0,1
2018,VALENCIA,LEVANTE,3,1
2018,LEGANES,REAL MADRID,1,1
2018,ALAVES,VALLADOLID,2,2
2018,CELTA,GIRONA,2,1
2018,EIBAR,ATLETICO MADRID,0,1
2018,RAYO VALLECANO,HUESCA,0,0
2018,BARCELONA,REAL SOCIEDAD,2,1
2018,LEVANTE,ESPANYOL,2,2
2018,GETAFE,SEVILLA FC,3,0
2018,REAL MADRID,ATHLETIC,3,0
2018,VILLARREAL,LEGANES,2,1
2018,REAL BETIS,VALENCIA,1,2
2018,HUESCA,EIBAR,2,0
2018,VALLADOLID,GIRONA,1,0
2018,ALAVES,BARCELONA,0,2
2018,ATLETICO MADRID,VALENCIA,3,2
2018,ESPANYOL,CELTA,1,1
2018,LEGANES,ATHLETIC,0,1
2018,LEVANTE,REAL BETIS,4,0
2018,SEVILLA FC,RAYO VALLECANO,5,0
2018,REAL SOCIEDAD,VILLARREAL,0,1
2018,GETAFE,REAL MADRID,0,0
2018,ATHLETIC,ALAVES,1,1
2018,ATLETICO MADRID,VALLADOLID,1,0
2018,LEGANES,CELTA,0,0
2018,BARCELONA,LEVANTE,1,0
2018,VALENCIA,EIBAR,0,1
2018,GIRONA,SEVILLA FC,1,0
2018,REAL SOCIEDAD,GETAFE,2,1
2018,VILLARREAL,HUESCA,1,1
2018,RAYO VALLECANO,REAL MADRID,1,0
2018,REAL BETIS,ESPANYOL,1,1
2018,SEVILLA FC,LEGANES,0,3
2018,LEVANTE,RAYO VALLECANO,4,1
2018,ESPANYOL,ATLETICO MADRID,3,0
2018,ALAVES,REAL SOCIEDAD,0,1
2018,CELTA,BARCELONA,2,0
2018,GETAFE,GIRONA,2,0
2018,EIBAR,REAL BETIS,1,0
2018,REAL MADRID,VILLARREAL,3,2
2018,VALLADOLID,ATHLETIC,1,0
2018,HUESCA,VALENCIA,2,6
2018,ATLETICO MADRID,SEVILLA FC,1,1
2018,ATHLETIC,CELTA,3,1
2018,REAL SOCIEDAD,REAL MADRID,3,1
2018,REAL BETIS,HUESCA,2,1
2018,RAYO VALLECANO,VALLADOLID,1,2
2018,GIRONA,LEVANTE,1,2
2018,VILLARREAL,EIBAR,1,0
2018,LEGANES,ESPANYOL,0,2
2018,BARCELONA,GETAFE,2,0
2018,VALENCIA,ALAVES,3,1
2018,LEVANTE,ATLETICO MADRID,2,2
2018,SEVILLA FC,ATHLETIC,2,0
2018,GETAFE,VILLARREAL,2,2
2018,ESPANYOL,REAL SOCIEDAD,2,0
2018,VALLADOLID,VALENCIA,0,2
2018,CELTA,RAYO VALLECANO,2,2
2018,HUESCA,LEGANES,2,1
2018,ALAVES,GIRONA,2,1
2018,REAL MADRID,REAL BETIS,0,2
2018,EIBAR,BARCELONA,2,2
2019,ATHLETIC,BARCELONA,1,0
2019,CELTA,REAL MADRID,1,3
2019,VALENCIA,REAL SOCIEDAD,1,1
2019,MALLORCA,EIBAR,2,1
2019,LEGANES,OSASUNA,0,1
2019,VILLARREAL,GRANADA,4,4
2019,ALAVES,LEVANTE,1,0
2019,ESPANYOL,SEVILLA FC,0,2
2019,REAL BETIS,VALLADOLID,1,2
2019,ATLETICO MADRID,GETAFE,1,0
2019,GRANADA,SEVILLA FC,0,1
2019,LEVANTE,VILLARREAL,2,1
2019,OSASUNA,EIBAR,0,0
2019,REAL MADRID,VALLADOLID,1,1
2019,GETAFE,ATHLETIC,1,1
2019,CELTA,VALENCIA,1,0
2019,MALLORCA,REAL SOCIEDAD,0,1
2019,ALAVES,ESPANYOL,0,0
2019,LEGANES,ATLETICO MADRID,0,1
2019,BARCELONA,REAL BETIS,5,2
2019,SEVILLA FC,CELTA,1,1
2019,ATHLETIC,REAL SOCIEDAD,2,0
2019,OSASUNA,BARCELONA,2,2
2019,GETAFE,ALAVES,1,1
2019,LEVANTE,VALLADOLID,2,0
2019,REAL BETIS,LEGANES,2,1
2019,VALENCIA,MALLORCA,2,0
2019,ESPANYOL,GRANADA,0,3
2019,ATLETICO MADRID,EIBAR,3,2
2019,VILLARREAL,REAL MADRID,2,2
2019,MALLORCA,ATHLETIC,0,0
2019,REAL MADRID,LEVANTE,3,2
2019,LEGANES,VILLARREAL,0,3
2019,REAL SOCIEDAD,ATLETICO MADRID,2,0
2019,BARCELONA,VALENCIA,5,2
2019,EIBAR,ESPANYOL,1,2
2019,ALAVES,SEVILLA FC,0,1
2019,CELTA,GRANADA,0,2
2019,VALLADOLID,OSASUNA,1,1
2019,REAL BETIS,GETAFE,1,1
2019,OSASUNA,REAL BETIS,0,0
2019,VILLARREAL,VALLADOLID,2,0
2019,LEVANTE,EIBAR,0,0
2019,ATLETICO MADRID,CELTA,0,0
2019,GRANADA,BARCELONA,2,0
2019,GETAFE,MALLORCA,4,2
2019,ESPANYOL,REAL SOCIEDAD,1,3
2019,VALENCIA,LEGANES,1,1
2019,ATHLETIC,ALAVES,2,0
2019,SEVILLA FC,REAL MADRID,0,1
2019,VALLADOLID,GRANADA,1,1
2019,REAL BETIS,LEVANTE,3,1
2019,BARCELONA,VILLARREAL,2,1
2019,MALLORCA,ATLETICO MADRID,0,2
2019,LEGANES,ATHLETIC,1,1
2019,VALENCIA,GETAFE,3,3
2019,REAL MADRID,OSASUNA,2,0
2019,EIBAR,SEVILLA FC,3,2
2019,CELTA,ESPANYOL,1,1
2019,REAL SOCIEDAD,ALAVES,3,0
2019,VILLARREAL,REAL BETIS,5,1
2019,ATHLETIC,VALENCIA,0,1
2019,GETAFE,BARCELONA,0,2
2019,GRANADA,LEGANES,1,0
2019,ATLETICO MADRID,REAL MADRID,0,0
2019,ESPANYOL,VALLADOLID,0,2
2019,EIBAR,CELTA,2,0
2019,ALAVES,MALLORCA,2,0
2019,LEVANTE,OSASUNA,1,1
2019,SEVILLA FC,REAL SOCIEDAD,3,2
2019,REAL BETIS,EIBAR,1,1
2019,LEGANES,LEVANTE,1,2
2019,REAL MADRID,GRANADA,4,2
2019,VALENCIA,ALAVES,2,1
2019,OSASUNA,VILLARREAL,2,1
2019,MALLORCA,ESPANYOL,2,0
2019,CELTA,ATHLETIC,1,0
2019,VALLADOLID,ATLETICO MADRID,0,0
2019,REAL SOCIEDAD,GETAFE,1,2
2019,BARCELONA,SEVILLA FC,4,0
2019,GRANADA,OSASUNA,1,0
2019,EIBAR,BARCELONA,0,3
2019,ATLETICO MADRID,VALENCIA,1,1
2019,GETAFE,LEGANES,2,0
2019,MALLORCA,REAL MADRID,1,0
2019,ALAVES,CELTA,2,0
2019,REAL SOCIEDAD,REAL BETIS,3,1
2019,ESPANYOL,VILLARREAL,0,1
2019,ATHLETIC,VALLADOLID,1,1
2019,SEVILLA FC,LEVANTE,1,0
2019,VILLARREAL,ALAVES,4,1
2019,LEGANES,MALLORCA,1,0
2019,VALLADOLID,EIBAR,2,0
2019,ATLETICO MADRID,ATHLETIC,2,0
2019,CELTA,REAL SOCIEDAD,0,1
2019,GRANADA,REAL BETIS,1,0
2019,LEVANTE,ESPANYOL,0,1
2019,SEVILLA FC,GETAFE,2,0
2019,OSASUNA,VALENCIA,3,1
2019,BARCELONA,REAL MADRID,0,0
2019,ALAVES,ATLETICO MADRID,1,1
2019,BARCELONA,VALLADOLID,5,1
2019,VALENCIA,SEVILLA FC,1,1
2019,REAL SOCIEDAD,LEVANTE,1,2
2019,ATHLETIC,ESPANYOL,3,0
2019,REAL BETIS,CELTA,2,1
2019,REAL MADRID,LEGANES,5,0
2019,EIBAR,VILLARREAL,2,1
2019,MALLORCA,OSASUNA,2,2
2019,GETAFE,GRANADA,3,1
2019,ESPANYOL,VALENCIA,1,2
2019,LEVANTE,BARCELONA,3,1
2019,SEVILLA FC,ATLETICO MADRID,1,1
2019,REAL MADRID,REAL BETIS,0,0
2019,VALLADOLID,MALLORCA,3,0
2019,VILLARREAL,ATHLETIC,0,0
2019,OSASUNA,ALAVES,4,2
2019,CELTA,GETAFE,0,1
2019,LEGANES,EIBAR,1,2
2019,GRANADA,REAL SOCIEDAD,1,2
2019,REAL SOCIEDAD,LEGANES,1,1
2019,ALAVES,VALLADOLID,3,0
2019,VALENCIA,GRANADA,2,0
2019,EIBAR,REAL MADRID,0,4
2019,BARCELONA,CELTA,4,1
2019,MALLORCA,VILLARREAL,3,1
2019,ATHLETIC,LEVANTE,2,1
2019,ATLETICO MADRID,ESPANYOL,3,1
2019,GETAFE,OSASUNA,0,0
2019,REAL BETIS,SEVILLA FC,1,2
2019,LEVANTE,MALLORCA,2,1
2019,LEGANES,BARCELONA,1,2
2019,REAL BETIS,VALENCIA,2,1
2019,GRANADA,ATLETICO MADRID,1,1
2019,REAL MADRID,REAL SOCIEDAD,3,1
2019,ESPANYOL,GETAFE,1,1
2019,OSASUNA,ATHLETIC,1,2
2019,EIBAR,ALAVES,0,2
2019,VILLARREAL,CELTA,1,3
2019,VALLADOLID,SEVILLA FC,0,1
2019,CELTA,VALLADOLID,0,0
2019,ALAVES,REAL MADRID,1,2
2019,REAL SOCIEDAD,EIBAR,4,1
2019,MALLORCA,REAL BETIS,1,2
2019,VALENCIA,VILLARREAL,2,1
2019,SEVILLA FC,LEGANES,1,0
2019,ATHLETIC,GRANADA,2,0
2019,ESPANYOL,OSASUNA,2,4
2019,GETAFE,LEVANTE,4,0
2019,ATLETICO MADRID,BARCELONA,0,1
2019,VILLARREAL,ATLETICO MADRID,0,0
2019,REAL MADRID,ESPANYOL,2,0
2019,GRANADA,ALAVES,3,0
2019,LEVANTE,VALENCIA,2,4
2019,BARCELONA,MALLORCA,5,2
2019,EIBAR,GETAFE,0,1
2019,REAL BETIS,ATHLETIC,3,2
2019,VALLADOLID,REAL SOCIEDAD,0,0
2019,LEGANES,CELTA,3,2
2019,OSASUNA,SEVILLA FC,1,1
2019,ALAVES,LEGANES,1,1
2019,GRANADA,LEVANTE,1,2
2019,REAL SOCIEDAD,BARCELONA,2,2
2019,ATHLETIC,EIBAR,0,0
2019,ATLETICO MADRID,OSASUNA,2,0
2019,GETAFE,VALLADOLID,2,0
2019,CELTA,MALLORCA,2,2
2019,ESPANYOL,REAL BETIS,2,2
2019,SEVILLA FC,VILLARREAL,1,2
2019,VALENCIA,REAL MADRID,1,1
2019,EIBAR,GRANADA,3,0
2019,MALLORCA,SEVILLA FC,0,2
2019,BARCELONA,ALAVES,4,1
2019,VILLARREAL,GETAFE,1,0
2019,VALLADOLID,VALENCIA,1,1
2019,LEGANES,ESPANYOL,2,0
2019,OSASUNA,REAL SOCIEDAD,3,4
2019,REAL BETIS,ATLETICO MADRID,1,2
2019,LEVANTE,CELTA,3,1
2019,REAL MADRID,ATHLETIC,0,0
2019,VALLADOLID,LEGANES,2,2
2019,SEVILLA FC,ATHLETIC,1,1
2019,VALENCIA,EIBAR,1,0
2019,GETAFE,REAL MADRID,0,3
2019,ATLETICO MADRID,LEVANTE,2,1
2019,ESPANYOL,BARCELONA,2,2
2019,GRANADA,MALLORCA,1,0
2019,REAL SOCIEDAD,VILLARREAL,1,2
2019,ALAVES,REAL BETIS,1,1
2019,CELTA,OSASUNA,1,1
2019,LEGANES,GETAFE,0,3
2019,LEVANTE,ALAVES,0,1
2019,REAL MADRID,SEVILLA FC,2,1
2019,OSASUNA,VALLADOLID,0,0
2019,EIBAR,ATLETICO MADRID,2,0
2019,MALLORCA,VALENCIA,4,1
2019,REAL BETIS,REAL SOCIEDAD,3,0
2019,VILLARREAL,ESPANYOL,1,2
2019,ATHLETIC,CELTA,1,1
2019,BARCELONA,GRANADA,1,0
2019,OSASUNA,LEVANTE,2,0
2019,ESPANYOL,ATHLETIC,1,1
2019,VALENCIA,BARCELONA,2,0
2019,ALAVES,VILLARREAL,1,2
2019,SEVILLA FC,GRANADA,2,0
2019,ATLETICO MADRID,LEGANES,0,0
2019,CELTA,EIBAR,0,0
2019,GETAFE,REAL BETIS,1,0
2019,REAL SOCIEDAD,MALLORCA,3,0
2019,VALLADOLID,REAL MADRID,0,1
2019,GRANADA,ESPANYOL,2,1
2019,REAL MADRID,ATLETICO MADRID,1,0
2019,MALLORCA,VALLADOLID,0,1
2019,VALENCIA,CELTA,1,0
2019,LEGANES,REAL SOCIEDAD,2,1
2019,EIBAR,REAL BETIS,1,1
